GEO_COD,N_INDIV_RESIDENT_N_LER_ESCRV,N_IND_RESIDENT_ENSINCOMP_1BAS,N_IND_RESIDENT_ENSINCOMP_2BAS,N_IND_RESIDENT_ENSINCOMP_3BAS,N_IND_RESIDENT_ENSINCOMP_SEC,N_IND_RESIDENT_ENSINCOMP_POSEC,N_IND_RESIDENT_ENSINCOMP_SUP,YEAR,
11062600501,18,123,58,79,72,5,70,[- 1945],0
11062600601,0,25,36,68,76,5,425,[- 1945],0
11062600602,3,36,30,56,54,4,125,[- 1945],0
11062600701,10,78,52,70,96,4,245,[- 1945],0
11062600801,0,4,5,6,14,1,39,[- 1945],0
11062600802,0,12,10,15,33,1,66,[- 1945],0
11062600803,0,13,7,10,12,2,33,[1946 - 1960],0
11062600804,5,9,4,12,10,2,31,[1961 - 1995],1
11062600805,1,14,7,5,4,2,6,[1961 - 1995],1
11062600901,2,22,20,29,51,4,103,[1996 - ],1
11062600902,5,39,15,27,28,1,78,[- 1945],0
11062601001,7,72,23,37,42,3,43,[1996 - ],1
11062601002,3,17,5,8,11,1,7,[1961 - 1995],1
11062601003,0,9,0,1,2,0,0,[- 1945],0
11062601004,4,9,5,8,8,0,3,[1946 - 1960],0
11062601101,0,7,3,7,7,0,27,[- 1945],0
11062601102,2,30,9,15,19,2,71,[- 1945],0
11062601103,0,7,8,6,7,0,29,[1946 - 1960],0
11062601104,2,16,7,7,9,1,20,[- 1945],0
11062601201,0,6,14,15,25,2,76,[1961 - 1995],1
11062601202,2,14,5,7,10,0,29,[- 1945],0
11062601203,1,1,0,2,10,0,3,[- 1945],0
11062601204,2,21,4,7,10,1,15,[- 1945],0
11062601205,0,10,2,0,1,0,3,[- 1945],0
11062601206,1,5,7,6,15,0,10,[1946 - 1960],0
11062601301,0,5,2,8,4,0,3,[- 1945],0
11062601302,1,38,9,18,22,3,18,[- 1945],0
11062601303,2,12,9,9,26,1,67,[- 1945],0
11062601304,0,0,0,0,0,0,0,[- 1945],0
11062601305,0,0,0,0,0,0,0,[1996 - ],1
11062601401,2,13,9,9,13,1,8,[- 1945],0
11062601402,4,27,4,6,17,1,17,[- 1945],0
11062601403,4,8,6,10,7,0,6,[- 1945],0
11062601404,2,14,2,11,7,0,20,[- 1945],0
11062601405,6,19,2,9,11,0,3,[- 1945],0
11062601501,8,79,36,52,48,5,108,[- 1945],0
11062601502,3,20,11,14,11,2,10,[- 1945],0
11062601601,1,13,6,7,22,0,42,[1961 - 1995],1
11062601602,2,23,13,21,20,0,32,[1961 - 1995],1
11062601603,9,39,14,16,19,5,45,[1946 - 1960],0
11062601604,4,39,11,13,11,1,9,[- 1945],0
11062601701,0,0,1,1,3,1,3,[- 1945],0
11062601702,0,6,6,5,7,0,9,[- 1945],0
11062601703,0,5,2,6,12,0,12,[- 1945],0
11062601704,0,8,6,3,10,2,22,[- 1945],0
11062601705,4,15,11,15,8,4,31,[- 1945],0
11062601706,0,2,1,2,1,0,6,[- 1945],0
11062601707,11,52,19,26,23,1,27,[- 1945],0
11062700101,2,4,0,8,17,1,12,[- 1945],0
11062700102,1,26,14,12,25,0,40,[- 1945],0
11062700103,0,9,1,8,4,2,23,[- 1945],0
11062700104,0,0,0,1,4,2,14,[- 1945],0
11062700105,0,0,2,1,4,0,11,[1961 - 1995],1
11062700106,1,0,0,0,1,0,6,[- 1945],0
11062700107,0,4,2,4,8,0,31,[- 1945],0
11062700108,0,0,0,0,0,0,1,[- 1945],0
11062700201,3,33,21,12,25,1,35,[- 1945],0
11062700202,0,16,6,7,9,0,19,[- 1945],0
11062700203,4,27,10,16,10,2,19,[- 1945],0
11062700204,3,21,9,9,7,2,20,[- 1945],0
11062700205,0,1,1,0,5,0,3,[- 1945],0
11062800101,5,21,4,3,8,0,11,[- 1945],0
11062800102,1,1,0,2,4,0,21,[- 1945],0
11062800103,0,1,3,4,2,0,4,[- 1945],0
11062800104,2,19,8,5,5,0,23,[- 1945],0
11062800105,0,11,7,7,8,2,12,[- 1945],0
11062800106,8,21,3,4,8,2,7,[- 1945],0
11062800107,0,7,10,9,4,1,12,[- 1945],0
11062800201,0,7,2,6,5,0,7,[- 1945],0
11062800202,5,15,5,6,5,0,16,[- 1945],0
11062800203,5,10,6,6,11,2,17,[- 1945],0
11062800204,0,11,7,8,11,0,18,[- 1945],0
11062800205,4,20,3,3,7,1,7,[- 1945],0
11062800206,2,33,10,26,20,2,37,[- 1945],0
11062800301,1,9,1,6,7,0,13,[- 1945],0
11062800302,2,25,3,17,19,5,31,[- 1945],0
11062800303,1,6,3,2,3,1,19,[- 1945],0
11062800304,5,32,4,15,13,0,8,[- 1945],0
11062800305,4,15,8,16,13,2,23,[- 1945],0
11062800401,0,3,2,3,2,1,10,[- 1945],0
11062800402,4,10,6,3,8,3,15,[- 1945],0
11062800403,0,15,4,8,16,1,16,[- 1945],0
11062800404,2,12,9,6,11,0,20,[- 1945],0
11062800405,2,7,5,4,3,1,4,[- 1945],0
11062800406,1,15,10,12,15,0,19,[- 1945],0
11062800407,2,23,7,10,23,2,54,[- 1945],0
11062800408,0,0,0,0,0,0,0,[- 1945],0
11062800501,8,33,10,17,31,1,27,[- 1945],0
11062800502,4,9,1,8,5,1,11,[- 1945],0
11062800503,5,23,5,8,18,0,23,[- 1945],0
11062800504,2,10,3,11,11,3,43,[- 1945],0
11062800505,0,0,0,0,0,0,0,[- 1945],0
11062800601,3,51,27,25,49,4,105,[- 1945],0
11062800602,3,31,16,32,15,0,25,[- 1945],0
11062800603,6,29,11,23,20,1,24,[- 1945],0
11062800701,1,4,4,5,5,1,19,[- 1945],0
11062800702,0,0,0,0,0,0,0,[- 1945],0
11062800703,1,10,5,7,5,0,4,[- 1945],0
11062800704,1,10,0,5,11,2,9,[- 1945],0
11062800705,4,23,4,9,16,2,16,[- 1945],0
11062800706,6,23,12,13,27,1,18,[- 1945],0
11062800707,3,13,5,4,9,2,16,[- 1945],0
11062800801,8,24,19,11,17,1,24,[- 1945],0
11062800802,7,50,22,37,29,0,59,[- 1945],0
11062800803,4,11,3,14,11,4,35,[- 1945],0
11062800901,4,30,14,21,21,3,39,[- 1945],0
11062800902,0,11,7,14,10,1,33,[- 1945],0
11062800903,3,26,8,20,38,6,41,[- 1945],0
11062900101,2,15,6,13,11,3,15,[1961 - 1995],1
11062900102,2,18,3,13,13,2,8,[1961 - 1995],1
11062900103,1,13,4,4,5,0,7,[1961 - 1995],1
11062900104,5,15,6,11,11,2,9,[1961 - 1995],1
11062900105,0,0,3,0,2,0,0,[1961 - 1995],1
11062900106,5,24,8,13,15,2,9,[1961 - 1995],1
11062900201,4,76,20,34,36,2,28,[1961 - 1995],1
11062900202,0,1,0,0,0,0,0,[- 1945],0
11062900203,22,67,35,32,12,1,19,[1961 - 1995],1
11062900301,9,180,61,112,99,13,117,[- 1945],0
11062900401,18,73,32,58,57,6,46,[- 1945],0
11062900402,0,0,0,0,0,0,0,[- 1945],0
11062900403,1,16,6,9,10,1,10,[- 1945],0
11062900501,23,140,47,89,92,5,85,[- 1945],0
11062900601,3,10,1,2,2,0,5,[- 1945],0
11062900602,1,35,6,22,24,1,42,[- 1945],0
11062900603,0,2,1,0,0,0,0,[- 1945],0
11062900604,2,21,10,18,10,1,16,[- 1945],0
11062900701,6,52,12,26,21,4,16,[- 1945],0
11062900702,10,30,20,18,26,1,28,[- 1945],0
11062900703,6,26,3,14,14,2,24,[- 1945],0
11062900801,1,29,4,13,16,2,22,[- 1945],0
11062900802,7,60,17,30,40,2,25,[- 1945],0
11062900803,1,27,12,15,7,1,21,[- 1945],0
11062900901,10,24,12,26,39,2,22,[- 1945],0
11062900902,1,20,14,18,15,0,23,[- 1945],0
11062900903,1,39,10,19,26,1,23,[- 1945],0
11062901001,16,92,35,74,65,3,79,[1961 - 1995],1
11062901101,8,74,33,58,44,5,56,[1946 - 1960],0
11062901102,1,24,11,13,9,2,18,[- 1945],0
11062901103,4,21,8,20,17,4,31,[1946 - 1960],0
11062901201,4,28,8,21,43,4,101,[1961 - 1995],1
11062901202,3,58,16,22,29,3,53,[1961 - 1995],1
11063000101,0,11,17,14,33,1,96,[1961 - 1995],1
11063000201,0,6,10,10,21,0,53,[1996 - ],1
11063000202,2,17,5,15,28,0,47,[- 1945],0
11063000203,2,19,5,15,21,3,37,[- 1945],0
11063000204,3,9,8,8,12,0,30,[1946 - 1960],0
11063000301,2,11,2,6,3,0,6,[- 1945],0
11063000302,8,34,25,41,79,4,158,[1946 - 1960],0
11063000401,5,29,18,23,62,1,179,[1996 - ],1
11063000402,0,15,12,31,44,3,136,[1946 - 1960],0
11063000501,0,12,7,8,9,0,1,[- 1945],0
11063000502,3,32,8,19,6,0,10,[- 1945],0
11063000503,6,35,13,23,12,0,9,[- 1945],0
11063000504,4,4,0,0,1,0,4,[- 1945],0
11063000505,1,22,9,20,11,1,36,[- 1945],0
11063000601,4,16,12,23,28,2,58,[- 1945],0
11063000602,12,50,14,32,45,3,93,[- 1945],0
11063000701,0,0,0,0,0,0,0,[- 1945],0
11063000702,0,0,0,0,0,0,0,[- 1945],0
11063000703,3,21,9,20,24,1,11,[- 1945],0
11063000704,5,30,20,33,43,3,85,[1961 - 1995],1
11063000801,0,53,14,36,35,5,96,[- 1945],0
11063000802,1,12,10,10,13,0,12,[- 1945],0
11063000901,5,80,30,46,70,5,97,[- 1945],0
11063000902,2,13,4,13,12,1,31,[- 1945],0
11063001001,3,54,23,46,65,6,110,[- 1945],0
11063001101,1,32,34,61,63,6,172,[- 1945],0
11063001102,0,1,0,1,0,0,3,[- 1945],0
11063001103,1,10,6,11,16,0,33,[- 1945],0
11063001104,10,18,12,9,18,0,21,[- 1945],0
11063001201,28,150,61,104,113,8,224,[1961 - 1995],1
11063001301,4,51,15,38,41,1,66,[- 1945],0
11063001302,6,28,9,28,45,4,61,[- 1945],0
11063001401,0,2,3,5,3,0,12,[- 1945],0
11063001402,0,18,14,15,21,4,83,[- 1945],0
11063001403,8,29,20,17,33,1,64,[- 1945],0
11063001404,0,9,2,7,21,1,31,[- 1945],0
11063001501,4,111,58,72,87,7,186,[- 1945],0
11063100101,11,23,6,6,9,1,3,[1961 - 1995],1
11063100102,7,26,21,46,14,2,19,[1961 - 1995],1
11063100103,1,16,5,14,4,0,9,[- 1945],0
11063100104,0,6,1,8,2,2,9,[1961 - 1995],1
11063100105,0,0,0,0,1,0,0,[1946 - 1960],0
11063100201,14,68,40,56,73,10,16,[- 1945],0
11063100202,0,3,2,4,3,1,1,[- 1945],0
11063100203,0,8,3,5,8,1,6,[1996 - ],1
11063100204,0,4,4,2,8,1,3,[1961 - 1995],1
11063100205,0,0,0,0,0,0,0,[- 1945],0
11063100301,1,6,1,2,6,0,4,[- 1945],0
11063100302,0,4,0,5,2,0,0,[- 1945],0
11063100303,1,4,2,2,2,1,3,[1946 - 1960],0
11063100304,5,17,7,21,17,3,12,[- 1945],0
11063100305,0,0,0,0,0,0,0,[- 1945],0
11063100306,0,0,1,0,2,0,2,[1946 - 1960],0
11063100307,0,2,0,0,0,0,0,[1996 - ],1
11063200101,0,24,15,8,13,1,22,[1946 - 1960],0
11063200102,0,1,4,1,4,1,24,[1946 - 1960],0
11063200103,0,6,7,8,15,0,32,[1946 - 1960],0
11063200104,0,29,11,7,7,0,27,[1946 - 1960],0
11063200105,4,35,5,18,29,0,61,[1946 - 1960],0
11063200106,0,7,5,10,9,2,28,[1946 - 1960],0
11063200201,0,0,0,0,0,0,0,[- 1945],0
11063200202,2,7,3,2,2,0,2,[- 1945],0
11063200203,0,1,0,1,0,0,0,[1946 - 1960],0
11063200204,1,7,6,5,13,1,56,[1946 - 1960],0
11063200205,2,32,11,21,19,0,17,[1946 - 1960],0
11063200206,2,43,16,30,35,1,75,[1961 - 1995],1
11063200301,3,28,5,12,9,1,10,[- 1945],0
11063200302,6,62,25,39,36,3,34,[- 1945],0
11063200303,2,26,5,10,12,0,12,[1946 - 1960],0
11063200304,2,19,10,12,9,0,15,[- 1945],0
11063200401,0,0,0,0,0,1,0,[1961 - 1995],1
11063200402,0,6,6,8,8,2,7,[- 1945],0
11063200403,0,1,0,1,1,0,0,[- 1945],0
11063200404,3,26,12,28,23,3,58,[1961 - 1995],1
11063200405,0,2,0,0,1,0,1,[- 1945],0
11063200406,0,9,2,9,18,0,4,[1961 - 1995],1
11063200407,0,2,0,0,0,0,0,[- 1945],0
11063200408,1,0,3,3,3,0,2,[- 1945],0
11063200409,0,3,0,4,6,0,7,[- 1945],0
11063200410,0,1,7,8,6,0,20,[1961 - 1995],1
11063200411,0,1,3,3,3,0,7,[1946 - 1960],0
11063200412,0,3,1,2,4,0,5,[- 1945],0
11063200413,1,1,1,1,9,0,11,[1996 - ],1
11063200414,3,5,1,5,2,0,6,[- 1945],0
11063200415,0,2,1,4,4,0,5,[1961 - 1995],1
11063200416,0,3,2,3,2,0,2,[1961 - 1995],1
11063200501,11,91,29,43,53,1,43,[- 1945],0
11063200502,2,29,8,17,13,1,37,[- 1945],0
11063200601,0,3,1,2,10,0,14,[1961 - 1995],1
11063200602,1,3,1,4,10,0,28,[1961 - 1995],1
11063200603,0,5,5,14,16,0,28,[1961 - 1995],1
11063200604,0,3,2,8,5,0,18,[1946 - 1960],0
11063200605,0,3,3,1,7,1,13,[1996 - ],1
11063200606,0,1,2,3,2,0,12,[1946 - 1960],0
11063200607,0,2,1,1,5,0,14,[1946 - 1960],0
11063200608,0,2,3,3,3,0,16,[1946 - 1960],0
11063200609,0,1,1,3,2,0,9,[1946 - 1960],0
11063200610,0,6,2,4,13,1,29,[1946 - 1960],0
11063200611,1,1,0,1,0,0,12,[1946 - 1960],0
11063200612,0,1,3,2,2,0,10,[1946 - 1960],0
11063200613,0,0,0,0,2,0,10,[1946 - 1960],0
11063200614,0,2,0,1,3,0,9,[1946 - 1960],0
11063200615,0,1,0,1,3,0,6,[1946 - 1960],0
11063200616,0,3,0,1,2,0,7,[1946 - 1960],0
11063200617,0,2,0,2,3,1,11,[1946 - 1960],0
11063200618,0,1,1,2,2,0,16,[1946 - 1960],0
11063200619,0,2,1,1,2,0,11,[1946 - 1960],0
11063200620,0,0,1,1,3,0,7,[1946 - 1960],0
11063200621,0,0,0,2,4,0,2,[1961 - 1995],1
11063200622,0,1,0,1,2,0,5,[1946 - 1960],0
11063200623,0,0,0,0,2,0,4,[1961 - 1995],1
11063200624,0,4,0,3,0,0,3,[1946 - 1960],0
11063200625,0,1,1,2,1,1,6,[1961 - 1995],1
11063200626,0,0,0,0,0,0,0,[- 1945],0
11063200627,0,0,1,0,5,0,12,[1961 - 1995],1
11063200628,0,1,0,2,3,0,7,[1961 - 1995],1
11063200629,0,0,0,0,1,0,2,[1961 - 1995],1
11063200630,0,1,0,1,1,0,5,[1946 - 1960],0
11063200631,0,1,0,2,4,0,6,[1961 - 1995],1
11063200632,0,0,0,3,3,0,8,[1961 - 1995],1
11063200633,0,0,0,2,1,0,3,[1961 - 1995],1
11063200634,0,2,0,1,6,0,7,[1961 - 1995],1
11063200701,4,40,11,23,25,4,30,[1961 - 1995],1
11063200702,1,8,7,6,7,0,14,[- 1945],0
11063200703,1,10,3,9,4,0,9,[- 1945],0
11063200704,0,2,2,1,2,0,1,[1946 - 1960],0
11063200705,3,24,4,18,29,1,50,[- 1945],0
11063200706,0,5,0,4,4,1,9,[1946 - 1960],0
11063200707,0,10,4,8,16,0,14,[1961 - 1995],1
11063200801,0,0,0,0,0,0,0,[- 1945],0
11063200802,4,22,11,17,16,1,22,[- 1945],0
11063200803,13,98,32,40,40,1,70,[1961 - 1995],1
11063200901,2,11,1,4,2,1,4,[- 1945],0
11063200902,0,3,3,3,8,0,8,[1946 - 1960],0
11063200903,2,5,1,12,11,0,27,[- 1945],0
11063200904,2,20,3,9,10,0,19,[1946 - 1960],0
11063200905,0,1,2,3,2,0,8,[1946 - 1960],0
11063200906,2,13,4,3,1,1,2,[- 1945],0
11063200907,3,6,3,5,3,2,8,[- 1945],0
11063200908,1,8,6,4,2,0,2,[- 1945],0
11063200909,0,0,0,0,0,0,0,[- 1945],0
11063200910,3,15,5,9,10,0,13,[- 1945],0
11063200911,1,9,2,3,3,1,6,[- 1945],0
11063201001,8,67,18,31,54,6,99,[- 1945],0
11063201002,0,0,0,0,0,0,0,[- 1945],0
11063201003,0,4,1,0,6,0,4,[- 1945],0
11063201004,0,6,3,1,4,1,14,[- 1945],0
11063201005,0,0,0,0,0,0,0,[- 1945],0
11063201101,1,3,5,6,9,0,22,[1946 - 1960],0
11063201102,0,15,8,15,10,2,10,[1946 - 1960],0
11063201103,0,6,15,15,16,1,57,[1946 - 1960],0
11063201104,0,1,9,8,14,0,22,[1946 - 1960],0
11063201105,0,1,2,3,3,0,9,[1961 - 1995],1
11063201106,0,1,4,4,6,0,10,[1946 - 1960],0
11063201107,0,33,21,30,37,1,84,[- 1945],0
11063201108,0,16,17,16,24,2,126,[1996 - ],1
11063201201,0,7,2,10,11,0,16,[1946 - 1960],0
11063201202,0,0,0,0,0,0,0,[1946 - 1960],0
11063201203,1,11,13,8,26,3,87,[1961 - 1995],1
11063201204,0,9,3,5,7,0,14,[- 1945],0
11063201205,4,12,1,5,3,0,8,[- 1945],0
11063201206,1,10,2,2,1,0,5,[1961 - 1995],1
11063201207,2,14,7,7,14,2,50,[- 1945],0
11063201208,0,0,0,0,0,0,0,[- 1945],0
11063201301,0,2,0,0,1,0,7,[1946 - 1960],0
11063201302,0,0,1,2,1,1,12,[1946 - 1960],0
11063201303,0,3,1,5,1,0,7,[1946 - 1960],0
11063201304,0,0,1,1,3,0,8,[1946 - 1960],0
11063201305,0,1,0,2,0,0,1,[1946 - 1960],0
11063201306,0,1,2,2,5,0,10,[1946 - 1960],0
11063201307,0,0,1,3,0,0,4,[1946 - 1960],0
11063201308,0,0,0,0,1,0,8,[1946 - 1960],0
11063201309,0,1,1,0,2,0,11,[1946 - 1960],0
11063201310,0,1,2,1,9,0,7,[1946 - 1960],0
11063201311,0,1,0,2,6,0,8,[1946 - 1960],0
11063201312,0,0,0,1,0,0,0,[1946 - 1960],0
11063201313,0,1,1,4,4,0,14,[1946 - 1960],0
11063201314,4,10,1,2,9,0,1,[1946 - 1960],0
11063201315,1,22,12,15,25,3,36,[1946 - 1960],0
11063201316,0,21,2,3,3,0,26,[- 1945],0
11063201317,4,25,10,11,19,0,13,[1946 - 1960],0
11063201318,0,3,2,2,5,0,0,[1946 - 1960],0
11063201401,4,27,15,25,24,1,63,[- 1945],0
11063201402,7,45,10,17,35,1,73,[- 1945],0
11063201403,0,11,8,12,6,0,8,[- 1945],0
11063201404,1,11,4,4,3,0,8,[- 1945],0
11063201405,0,1,1,1,2,0,19,[- 1945],0
11063201406,1,3,1,3,5,0,0,[- 1945],0
11063201407,1,13,1,4,1,0,0,[- 1945],0
11063201408,0,0,0,0,0,0,0,[- 1945],0
11063201409,0,0,0,1,0,0,0,[- 1945],0
11063201501,0,0,1,1,2,0,6,[- 1945],0
11063201502,0,0,0,0,0,0,5,[- 1945],0
11063201503,1,6,6,5,5,0,14,[- 1945],0
11063201504,3,32,22,38,42,4,98,[- 1945],0
11063201505,1,11,0,3,3,0,7,[- 1945],0
11063201506,4,13,3,4,3,0,2,[- 1945],0
11063201507,0,7,4,5,3,1,2,[- 1945],0
11063201508,0,0,0,0,0,0,0,[- 1945],0
11063201509,2,10,4,3,3,0,2,[- 1945],0
11063201510,0,1,0,0,3,0,14,[1996 - ],1
11063201601,6,38,16,45,65,6,172,[1961 - 1995],1
11063201602,0,0,0,0,0,0,0,[- 1945],0
11063201603,2,15,3,7,11,1,61,[1996 - ],1
11063201604,0,1,0,0,0,0,9,[- 1945],0
11063201605,0,0,0,0,0,0,0,[- 1945],0
11063201606,0,0,0,0,0,0,0,[- 1945],0
11063201607,0,0,0,0,0,0,0,[1996 - ],1
11063201701,14,97,38,59,47,3,76,[- 1945],0
11063201702,1,20,10,14,9,0,17,[- 1945],0
11063201703,0,1,0,0,0,0,0,[- 1945],0
11063201704,2,10,3,7,2,1,10,[- 1945],0
11063201705,1,2,1,2,0,0,1,[- 1945],0
11063201706,0,0,0,0,0,0,0,[- 1945],0
11063300101,55,180,110,78,31,3,4,[1996 - ],1
11063300102,1,5,1,0,3,0,0,[- 1945],0
11063300201,0,0,0,0,0,0,0,[1946 - 1960],0
11063300202,35,226,60,97,79,3,54,[1961 - 1995],1
11063300301,0,2,0,0,1,0,0,[- 1945],0
11063300302,20,150,49,65,53,5,47,[1961 - 1995],1
11063300303,1,14,2,12,19,2,24,[- 1945],0
11063300401,47,206,81,91,72,3,42,[1961 - 1995],1
11063300501,85,204,104,116,36,3,8,[1996 - ],1
11063300502,31,76,49,35,16,0,3,[1996 - ],1
11063300601,0,0,0,0,0,0,0,[- 1945],0
11063300602,0,6,2,11,10,2,34,[1996 - ],1
11063300603,0,6,10,13,19,1,64,[1996 - ],1
11063300604,1,8,9,13,29,3,150,[1996 - ],1
11063300605,0,23,19,25,40,3,179,[1996 - ],1
11063300606,0,10,18,17,24,4,157,[1996 - ],1
11063300607,4,18,12,25,33,2,151,[1996 - ],1
11063300701,0,0,0,0,0,0,0,[- 1945],0
11063300702,21,130,48,72,59,6,23,[1961 - 1995],1
11063300703,14,81,17,22,27,1,22,[1961 - 1995],1
11063300801,2,3,5,3,1,0,1,[1961 - 1995],1
11063300802,0,2,2,3,6,0,10,[1961 - 1995],1
11063300803,22,126,32,74,100,4,95,[1961 - 1995],1
11063300901,1,10,10,12,29,0,113,[1996 - ],1
11063300902,0,0,0,0,0,0,0,[1996 - ],1
11063300903,1,10,13,15,36,3,167,[1996 - ],1
11063300904,0,18,14,20,45,1,201,[1996 - ],1
11063301001,21,172,69,80,57,2,41,[1946 - 1960],0
11063301101,14,146,70,95,87,5,62,[1961 - 1995],1
11063301201,13,84,29,38,53,5,63,[1961 - 1995],1
11063301202,1,12,3,10,5,1,3,[1946 - 1960],0
11063301203,0,0,0,0,0,0,0,[- 1945],0
11063301204,4,16,3,6,3,0,6,[1946 - 1960],0
11063301301,57,157,99,103,45,4,11,[1996 - ],1
11063301302,0,0,0,0,0,0,0,[- 1945],0
11063301303,0,0,0,0,0,0,0,[- 1945],0
11063301401,1,12,9,14,13,1,28,[1946 - 1960],0
11063301402,1,10,12,15,28,0,39,[1946 - 1960],0
11063301403,2,10,2,15,20,1,25,[- 1945],0
11063301404,0,19,8,16,6,2,7,[- 1945],0
11063301405,1,10,8,19,24,3,26,[- 1945],0
11063301406,1,10,2,5,7,0,8,[1946 - 1960],0
11063301407,0,9,2,10,9,1,18,[- 1945],0
11063301408,0,1,0,0,1,0,1,[1946 - 1960],0
11063301501,1,20,15,45,74,4,464,[1996 - ],1
11063301601,2,16,20,30,86,4,247,[1996 - ],1
11063301602,1,12,10,15,43,2,242,[1996 - ],1
11063301701,1,48,20,68,86,6,165,[1961 - 1995],1
11063301801,0,17,10,26,25,3,50,[1961 - 1995],1
11063301802,1,14,12,10,21,1,34,[1961 - 1995],1
11063301803,0,12,11,26,23,1,24,[1961 - 1995],1
11063301804,4,49,31,44,58,3,46,[1961 - 1995],1
11063301901,32,251,70,148,173,8,140,[1946 - 1960],0
11063301902,0,0,0,0,0,0,0,[- 1945],0
11063302001,3,92,51,79,112,5,171,[1961 - 1995],1
11063302101,42,204,51,85,71,1,62,[1961 - 1995],1
11063302102,6,79,57,105,98,4,80,[1961 - 1995],1
11063302201,0,0,0,0,0,0,0,[1961 - 1995],1
11063302202,0,2,2,1,5,0,5,[- 1945],0
11063302203,1,6,1,7,8,0,19,[- 1945],0
11063302204,0,18,6,8,16,0,20,[- 1945],0
11063302205,1,8,5,7,8,0,13,[1946 - 1960],0
11063302206,3,18,5,11,13,0,17,[1946 - 1960],0
11063302207,1,2,1,5,5,1,10,[1946 - 1960],0
11063302208,0,6,2,10,7,0,16,[1946 - 1960],0
11063302209,0,6,1,9,9,1,27,[1946 - 1960],0
11063302210,0,6,4,9,10,0,21,[1946 - 1960],0
11063302211,1,3,4,1,3,2,15,[1946 - 1960],0
11063302212,1,3,4,6,1,0,12,[1946 - 1960],0
11063302301,14,167,59,93,105,10,98,[1961 - 1995],1
11063302401,7,53,19,48,61,3,52,[1961 - 1995],1
11063302402,2,43,18,37,36,3,32,[1961 - 1995],1
11063302501,1,1,3,12,19,4,67,[1996 - ],1
11063302502,0,0,0,0,0,0,0,[- 1945],0
11063302503,0,0,0,0,0,0,0,[1996 - ],1
11063302504,0,0,0,0,0,0,0,[- 1945],0
11063302601,24,98,43,54,27,2,26,[1961 - 1995],1
11063302602,3,32,8,15,18,0,9,[1961 - 1995],1
11063302701,0,1,2,9,14,0,61,[1996 - ],1
11063302702,0,0,0,0,0,0,0,[- 1945],0
11063302703,0,0,0,0,0,0,0,[- 1945],0
11063302704,0,2,7,5,9,2,48,[1996 - ],1
11063302705,0,0,0,0,0,0,0,[- 1945],0
11063302706,0,0,0,0,0,0,0,[- 1945],0
11063302801,53,163,123,95,34,3,6,[1961 - 1995],1
11063302901,0,4,3,5,10,0,25,[1961 - 1995],1
11063302902,0,0,0,0,0,0,0,[- 1945],0
11063302903,0,11,5,13,16,2,33,[1961 - 1995],1
11063302904,0,10,5,7,7,0,15,[1961 - 1995],1
11063302905,2,6,5,8,6,1,17,[1961 - 1995],1
11063302906,1,10,1,7,5,0,17,[1961 - 1995],1
11063302907,1,11,1,4,3,1,7,[1961 - 1995],1
11063302908,1,13,5,18,15,3,27,[1961 - 1995],1
11063302909,0,14,7,19,25,0,23,[1961 - 1995],1
11063302910,1,11,13,20,20,1,24,[1961 - 1995],1
11063302911,0,13,2,0,5,0,14,[1961 - 1995],1
11063303001,48,198,102,98,47,3,8,[1961 - 1995],1
11063303002,25,94,47,55,24,2,3,[1961 - 1995],1
11063303101,0,0,0,0,0,0,0,[- 1945],0
11063303102,69,271,169,175,77,13,14,[1961 - 1995],1
11063303201,2,19,6,17,21,0,27,[1946 - 1960],0
11063303202,1,7,2,2,4,0,10,[1946 - 1960],0
11063303203,3,15,3,8,13,0,5,[1946 - 1960],0
11063303204,2,16,9,21,14,0,19,[1946 - 1960],0
11063303205,1,14,10,19,12,0,40,[1946 - 1960],0
11063303206,0,14,8,14,19,0,36,[1946 - 1960],0
11063303207,0,17,8,15,15,0,16,[1946 - 1960],0
11063303208,1,3,0,0,1,0,6,[1946 - 1960],0
11063303301,3,40,7,18,20,1,23,[1961 - 1995],1
11063303302,1,22,13,23,21,0,28,[1961 - 1995],1
11063303303,0,0,0,0,0,0,0,[- 1945],0
11063303304,6,21,15,24,32,1,87,[1996 - ],1
11063303401,20,115,40,57,55,7,41,[1961 - 1995],1
11063303402,9,80,23,42,20,3,10,[1961 - 1995],1
11063303501,14,76,37,37,23,1,4,[1961 - 1995],1
11063303502,22,174,78,74,42,1,9,[1961 - 1995],1
11063303601,0,0,0,0,0,0,0,[- 1945],0
11063303602,9,26,7,13,12,1,9,[1961 - 1995],1
11063303603,7,14,2,5,6,0,4,[1961 - 1995],1
11063303604,8,78,33,37,23,1,16,[1961 - 1995],1
11063303605,27,109,36,48,49,3,26,[1961 - 1995],1
11063303701,80,301,107,107,56,3,20,[1961 - 1995],1
11063303801,1,20,11,16,18,1,1,[1961 - 1995],1
11063303802,34,110,57,46,17,2,5,[1961 - 1995],1
11063303803,0,10,9,1,3,0,3,[1961 - 1995],1
11063303804,3,10,5,4,4,1,5,[1961 - 1995],1
11063303805,3,18,10,7,11,0,3,[1961 - 1995],1
11063303806,3,17,7,13,2,0,0,[1961 - 1995],1
11063303807,0,12,2,6,6,0,4,[1961 - 1995],1
11063303808,0,0,0,0,0,0,0,[- 1945],0
11063303809,0,0,0,0,0,0,0,[- 1945],0
11063303901,0,0,0,0,0,0,0,[- 1945],0
