GEO_COD,N_INDIVIDUOS_RESIDENT,N_INDIVIDUOS_RESIDENT_20A64,N_INDIVIDUOS_RESIDENT_65,N_INDIV_RESIDENT_N_LER_ESCRV,N_IND_RESIDENT_ENSINCOMP_1BAS,N_IND_RESIDENT_ENSINCOMP_2BAS,N_IND_RESIDENT_ENSINCOMP_3BAS,N_IND_RESIDENT_ENSINCOMP_SEC,N_IND_RESIDENT_ENSINCOMP_POSEC,N_IND_RESIDENT_ENSINCOMP_SUP,N_IND_RESID_DESEMP_PROC_EMPRG,N_IND_RESID_EMPREGADOS,N_IND_RESID_PENS_REFORM,N_IND_RESID_SEM_ACT_ECON
11063305502,132,73,36,7,42,10,21,15,1,17,6,49,37,59
11063305503,247,127,81,5,51,22,44,42,2,51,11,85,82,115
11063305601,570,318,153,33,135,60,98,77,6,80,49,220,154,223
11063305602,29,11,12,2,3,1,4,7,0,9,0,8,11,16
11063305603,43,19,16,0,2,0,4,18,0,15,0,12,16,26
11063305604,61,35,18,0,2,4,6,17,2,28,1,27,15,28
11063305605,42,19,9,0,4,1,6,7,0,17,1,15,10,18
11063305701,157,88,48,13,49,20,19,22,1,15,10,57,42,77
11063305702,151,81,44,9,35,17,32,19,0,15,8,55,50,63
11063305703,101,44,46,0,20,7,16,25,1,27,3,36,44,54
11063305704,245,91,126,2,36,18,49,51,1,70,4,75,117,139
11063305801,323,190,76,21,100,44,71,34,0,13,17,122,84,140
11063305802,21,12,5,1,2,2,3,4,0,6,0,8,7,11
11063305803,105,52,33,0,7,10,8,20,0,51,3,39,33,47
11063305804,27,16,9,0,3,2,4,6,0,11,0,16,6,9
11063305805,20,14,1,0,2,3,2,5,0,7,1,11,1,5
11063305806,21,13,6,0,4,2,3,4,1,6,0,9,6,10
11063305807,185,118,31,12,54,34,33,14,2,8,17,75,36,60
11063305808,29,12,13,0,1,0,1,7,1,15,0,8,13,17
11063305809,4,3,1,0,0,0,0,0,0,2,0,2,1,2
11063305901,352,169,128,1,24,19,36,63,6,169,9,127,127,168
11063305902,198,93,73,1,14,26,44,37,2,57,10,66,69,101
11063306001,59,24,25,3,12,2,10,11,0,13,1,18,23,31
11063306002,434,200,151,15,86,51,71,70,1,96,18,148,153,204
11063306003,220,101,93,11,87,18,26,30,1,22,11,71,91,116
11063306101,121,52,55,2,18,6,18,24,0,44,4,41,45,65
11063306102,120,45,56,4,13,12,26,22,0,35,1,40,51,65
11063306103,180,103,55,27,44,17,36,20,1,15,15,65,64,82
11063306104,395,234,94,28,105,61,91,38,1,30,23,157,107,165
11063306201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063306202,182,110,13,2,9,19,14,16,2,88,5,90,17,41
11063306203,194,135,15,0,12,9,17,23,4,107,6,110,19,39
11063306301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063306302,832,518,57,6,55,47,77,101,5,389,20,451,64,151
11063306401,324,174,92,3,59,33,56,62,1,83,18,137,77,131
11063306402,201,129,48,8,59,24,30,26,4,28,9,88,50,77
11063306403,20,11,7,0,0,0,2,10,0,8,0,10,2,10
11063306404,17,8,7,0,3,0,5,2,0,7,0,5,8,11
11063306501,565,306,175,34,189,76,86,71,6,34,21,184,191,297
11063306502,9,4,4,0,0,0,1,1,1,6,1,2,4,6
11063306503,113,60,43,8,20,8,16,16,0,37,4,38,45,63
11063306601,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063306602,186,113,36,14,67,30,33,13,1,5,26,71,42,62
11063306603,168,104,27,7,73,28,24,8,1,7,20,73,30,50
11063306604,20,10,4,0,0,1,5,6,0,6,0,9,3,9
11063306605,97,67,1,0,10,8,14,17,0,31,1,60,5,14
11063306606,14,4,8,0,1,3,4,1,0,5,1,2,6,10
11063306607,21,10,10,0,2,1,2,6,0,10,0,9,9,11
11063306608,8,5,3,0,0,0,3,2,0,3,1,4,2,3
11063306609,13,5,2,0,1,0,1,2,0,4,0,3,3,4
11063306610,5,2,3,1,1,1,1,0,0,1,1,0,3,4
11063306701,312,240,12,2,29,14,12,44,4,160,9,201,20,50
11063306702,63,39,17,4,24,3,7,7,1,5,10,19,24,28
11063306703,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063306801,413,216,149,21,133,44,61,57,3,44,11,139,157,224
11063306802,448,268,121,19,106,56,91,68,3,46,28,178,137,197
11063306901,470,219,166,18,76,43,70,71,5,135,19,152,153,222
11063306902,143,56,67,2,18,10,20,23,1,51,4,45,59,76
11063306903,75,34,25,1,2,8,12,13,1,35,0,25,26,43
11063306904,8,4,1,0,0,1,2,2,0,3,0,3,0,4
11063307001,354,158,164,3,24,16,37,71,1,181,5,125,149,193
11063307002,88,37,46,0,6,3,9,20,3,45,4,25,45,54
11063307003,25,13,6,1,1,1,7,6,0,6,0,10,4,12
11063307101,466,251,130,30,150,60,73,46,2,39,26,145,138,227
11063307102,293,175,63,24,103,41,44,24,2,10,23,113,74,112
11063307103,22,12,7,1,1,1,5,4,0,9,0,7,7,13
11063307201,640,329,215,41,209,64,109,70,4,56,37,208,225,315
11063307301,635,293,279,34,236,81,91,90,1,45,40,190,290,362
11063307401,543,317,145,10,164,44,86,77,10,95,17,231,161,231
11063307501,195,123,19,0,17,8,16,38,1,83,2,107,20,45
11063307502,268,173,15,0,16,7,21,29,1,135,6,153,14,35
11063307503,26,18,1,0,1,1,2,5,0,13,0,14,2,7
11063307504,36,26,0,0,2,3,3,9,0,13,0,20,0,6
11063307601,200,135,11,0,6,7,12,15,1,115,2,117,13,36
11063307602,207,132,13,1,8,6,17,25,1,101,6,111,17,35
11063307603,210,131,11,0,10,7,8,19,1,107,0,120,12,24
11063307701,241,175,4,0,3,7,18,24,2,138,3,153,11,25
11063307702,267,179,6,0,18,16,17,41,2,127,8,143,13,55
11063307801,379,208,81,1,22,20,25,44,3,201,4,170,86,126
11063307802,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063307803,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063307901,108,65,33,4,26,18,15,24,3,9,8,43,37,51
11063307902,262,144,82,8,104,27,38,36,1,17,13,93,101,129
11063307903,290,191,59,10,87,35,63,38,1,23,18,130,78,108
11063308001,181,122,7,0,3,12,18,26,1,91,8,101,12,32
11063308002,249,172,16,1,12,8,28,27,1,137,3,141,20,56
11063308003,104,71,0,0,2,2,3,17,1,53,4,61,0,7
11063308101,258,170,3,0,5,9,13,31,7,128,4,135,11,40
11063308102,193,142,3,0,4,8,6,25,1,113,4,132,5,11
11063308103,122,82,5,0,4,5,3,7,2,77,1,75,9,14
11063308104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063308105,32,27,0,0,0,0,0,6,0,21,0,24,1,3
11063400101,12,7,5,3,4,0,0,3,0,2,0,6,5,6
11063400102,53,28,21,1,20,8,7,6,2,3,6,18,22,26
11063400103,113,52,53,5,42,9,12,17,4,15,3,40,48,63
11063400104,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063400105,19,11,8,2,7,4,1,0,0,4,1,8,9,10
11063400106,12,4,7,1,3,1,3,1,0,2,1,1,6,9
11063400107,36,26,6,1,12,3,4,10,0,3,1,19,9,12
11063400108,34,17,14,3,14,2,2,7,2,4,1,17,13,13
11063400109,18,11,4,1,4,1,3,2,1,4,1,8,4,6
11063400201,121,70,43,0,31,11,21,18,0,33,2,46,43,68
11063400202,28,19,7,0,4,4,6,7,0,7,2,13,6,12
11063400203,63,37,18,3,18,1,5,8,2,22,4,26,19,26
11063400204,110,73,29,3,22,11,17,18,1,29,7,50,34,49
11063500101,221,120,66,10,75,20,36,32,0,22,16,77,77,97
11063500102,117,72,25,7,38,13,24,15,1,4,10,51,32,40
11063500103,59,29,21,5,19,6,9,7,0,7,3,17,25,33
11063500201,181,107,45,16,63,24,25,19,2,6,10,71,53,80
11063500202,151,95,34,0,39,22,27,26,2,9,12,66,36,55
11063500203,343,198,87,12,101,41,60,54,4,32,21,141,94,130
11063500301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063500302,192,104,52,11,75,23,24,18,1,13,14,60,61,88
11063500401,51,41,9,4,10,3,10,7,4,10,4,32,12,14
11063500402,57,37,14,6,16,7,12,3,0,8,3,28,15,21
11063500403,263,151,64,5,52,22,32,41,3,81,9,104,72,107
11063500501,231,128,85,4,39,17,24,48,2,88,7,106,80,105
11063500502,171,99,49,0,32,15,23,32,1,56,9,65,56,77
11063500601,409,212,120,6,92,45,67,65,5,76,19,159,120,166
11063500602,150,96,29,1,19,6,17,21,0,69,3,80,31,48
11063500701,188,118,40,11,57,19,34,31,3,10,11,84,47,63
11063500702,230,134,46,3,44,14,41,40,1,52,14,99,55,79
11063500801,162,71,70,27,49,18,24,11,0,8,6,42,73,93
11063500802,25,11,10,2,8,2,3,1,0,3,1,9,11,11
11063500803,108,61,18,0,18,15,18,24,2,17,7,41,21,37
11063500901,203,109,71,5,44,10,25,41,4,54,7,84,73,93
11063500902,198,124,40,2,27,8,34,33,2,64,6,93,46,71
11063501001,245,142,75,3,43,20,27,37,4,87,9,102,84,109
11063501002,180,106,63,3,32,9,33,27,3,58,4,75,66,91
11063501101,177,87,41,3,17,20,30,23,1,60,3,73,39,64
11063501102,123,67,43,0,25,11,14,29,2,35,3,51,44,57
11063501103,167,95,52,2,27,13,28,31,3,44,2,72,61,78
11063501201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063501202,206,119,39,15,88,34,27,7,0,0,14,66,48,84
11063501203,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063501204,413,242,61,31,140,69,71,18,2,3,33,141,79,149
11063501301,234,126,80,4,30,24,36,33,3,85,7,103,77,102
11063501302,201,94,82,1,41,18,26,30,2,63,2,77,78,100
11063501401,93,53,19,1,11,8,6,13,0,41,2,42,23,32
11063501402,184,85,73,2,41,16,30,22,0,55,4,67,73,89
11063501403,238,121,70,4,33,20,41,40,2,77,7,96,74,102
11063501501,226,128,53,4,39,19,17,35,2,83,10,98,52,79
11063501502,243,137,69,1,36,18,39,56,4,60,4,104,77,101
11063501601,161,90,53,4,32,15,15,34,0,48,9,53,65,86
11063501602,306,160,102,3,48,25,43,57,5,92,12,115,103,149
11063501701,190,118,40,2,22,14,19,32,3,65,6,102,43,52
11063501702,229,130,60,4,34,23,43,37,2,59,8,93,61,94
11063501801,234,120,81,10,42,17,29,29,3,80,9,93,86,108
11063501802,156,88,48,2,27,3,20,24,4,59,4,71,50,62
11063501803,178,103,50,1,29,10,26,31,2,65,7,69,52,80
11063501901,201,123,44,3,20,16,29,39,3,64,9,90,47,72
11063501902,169,97,44,3,19,14,27,30,1,56,5,71,52,70
11063501903,215,129,45,3,26,10,35,38,3,74,6,98,52,78
11063502001,241,143,59,3,35,20,41,38,0,78,12,98,71,98
11063502002,162,95,40,3,13,9,35,30,3,59,6,71,41,68
11063502003,178,97,48,1,12,14,26,34,2,68,7,76,48,68
11063502101,97,55,16,5,40,9,16,5,0,2,7,29,21,37
11063502102,52,30,15,5,18,8,6,6,0,1,2,20,19,25
11063502103,164,104,29,3,29,13,30,33,0,36,5,81,34,50
11063502104,69,37,17,2,25,13,12,5,0,1,4,23,19,30
11063502201,107,53,41,1,22,13,23,16,1,21,4,41,43,54
11063502202,313,169,105,10,80,25,42,50,6,73,11,130,108,142
11063502301,175,106,42,3,20,13,25,33,2,64,10,69,49,73
11063502302,312,166,96,5,60,26,42,53,4,89,12,128,90,131
11063502401,218,111,75,4,28,18,26,47,2,73,6,78,79,107
11063502402,174,87,54,3,29,3,16,27,3,66,1,70,55,72
11063502501,218,115,58,3,29,13,20,38,2,81,3,93,57,84
11063502502,429,230,130,4,53,35,56,82,4,152,18,160,141,198
11063502601,226,122,73,7,58,34,35,29,3,38,10,90,83,102
11063502602,280,157,74,8,66,28,40,40,2,61,10,116,76,114
11063502701,442,254,90,36,151,77,70,29,2,2,43,149,106,170
11063502702,145,74,43,7,55,19,32,7,4,1,11,38,46,69
11063502703,43,22,11,1,14,8,5,3,0,0,2,15,10,17
11063502801,749,419,218,2,152,43,105,121,8,238,18,318,237,325
11063502901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063502902,205,110,72,4,30,17,39,40,1,60,8,77,78,101
11063502903,1,0,1,0,0,0,0,0,0,1,0,0,1,1
11063502904,262,112,120,2,48,23,44,40,0,87,5,89,114,146
11063503001,534,244,213,3,71,40,82,87,5,191,16,187,208,267
11063503101,159,94,36,4,62,20,22,21,1,3,9,62,42,67
11063503102,50,27,6,1,21,10,5,1,1,0,1,18,8,13
11063503103,93,54,28,6,37,5,13,14,0,11,1,35,38,49
11063503201,480,307,104,4,62,36,54,86,2,200,18,220,119,193
11063600101,196,119,55,9,47,20,36,28,2,39,9,86,67,84
11063600102,133,87,28,4,37,17,19,20,4,21,12,59,31,49
11063600201,70,48,14,3,15,6,9,10,1,16,3,34,14,26
11063600202,128,86,24,4,30,13,23,21,0,20,7,59,30,48
11063600203,86,62,21,5,23,14,13,7,0,19,8,33,26,42
11063600204,48,29,15,3,9,7,2,10,1,11,3,21,17,20
11063600301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063600302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063600303,162,98,44,9,36,14,26,19,4,34,12,62,47,70
11063600304,15,9,6,1,4,0,4,1,0,3,0,8,4,7
11063600305,24,16,4,0,8,2,5,3,0,1,2,11,5,8
11063600306,16,12,2,2,3,4,1,2,0,3,0,9,4,5
11063600307,19,11,6,3,7,3,2,0,0,3,1,4,9,12
11063600308,17,9,7,2,4,0,1,5,0,3,1,8,7,8
11063600309,86,57,24,1,32,7,12,15,2,8,5,37,29,38
11063600310,5,4,1,0,0,0,1,0,0,4,0,2,3,3
11063600401,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063600402,19,12,6,1,4,2,4,1,1,6,1,11,5,7
11063600403,43,20,15,3,13,8,2,5,1,6,0,10,20,25
11063600404,53,36,14,2,19,5,3,6,1,14,1,30,15,20
11063600405,10,6,4,0,5,2,0,0,0,3,0,5,4,5
11063600406,4,4,0,0,0,2,1,0,0,1,0,4,0,0
11063600407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063600408,34,17,13,4,7,0,7,6,0,6,2,8,15,20
11063600409,33,18,15,1,13,1,6,4,1,4,2,9,19,22
11063600410,9,3,6,0,3,1,2,1,0,1,0,4,5,5
11063600411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063600501,38,20,14,4,15,2,4,7,0,3,2,18,14,16
11063600502,6,3,3,0,2,1,1,0,0,0,0,2,3,4
11063600503,86,55,27,3,32,7,8,6,2,18,5,36,33,42
11063600504,69,39,26,4,32,7,7,5,0,11,5,28,27,32
11063600505,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063600506,23,13,9,3,8,4,3,2,0,1,3,7,10,13
11063600507,54,29,17,2,26,6,9,1,0,3,7,10,18,27
11063600508,17,7,7,0,7,4,2,1,0,1,0,7,5,8
11063600509,8,4,2,0,2,0,1,4,0,0,0,3,2,4
11063600510,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063700101,99,59,19,0,7,6,8,16,2,44,6,44,22,32
11063700102,244,153,63,7,42,21,26,46,3,79,14,117,60,87
11063700103,56,39,13,6,12,7,4,11,0,11,2,22,17,27
11063700104,105,71,28,2,20,13,29,19,1,15,9,51,30,36
11063700105,68,37,22,3,17,8,5,12,0,13,5,28,20,30
11063700201,62,35,20,0,13,4,5,10,0,22,1,24,21,30
11063700202,178,117,40,3,46,11,30,42,0,26,5,83,46,72
11063700203,72,43,15,2,18,9,15,10,0,14,0,38,17,27
11063700204,102,59,29,5,30,16,13,14,0,17,2,49,30,44
11063700205,66,42,13,2,19,9,11,9,1,10,4,30,15,24
11063700301,233,139,34,4,32,10,19,27,2,94,5,115,32,66
11063700302,97,56,25,8,26,9,11,9,0,19,6,40,26,38
11063700303,198,116,53,7,57,9,25,25,4,46,13,74,60,86
11063700401,130,77,38,7,35,14,18,16,1,22,11,46,44,60
11063700402,187,104,54,7,48,13,21,25,3,44,12,83,52,69
11063700403,146,92,46,8,35,15,29,30,3,15,5,59,48,74
11063700501,204,125,31,3,26,15,25,33,3,75,6,97,36,62
11063700502,62,37,14,2,12,7,8,10,1,15,2,25,13,27
11063700503,210,124,44,1,34,13,22,28,0,84,12,97,41,66
11063700601,83,43,20,4,25,10,8,4,0,17,4,29,22,32
11063700602,102,70,17,2,30,12,13,12,1,17,9,46,24,34
11063700603,105,62,20,6,29,24,16,15,0,7,14,40,26,39
11063700604,32,26,3,2,4,1,1,4,0,16,0,21,5,7
11063700605,14,9,3,0,0,0,4,3,0,5,0,7,4,6
11063700606,137,77,27,4,16,15,24,18,1,36,7,51,29,55
11063700701,102,61,25,1,12,9,13,16,2,45,3,46,24,45
11063700702,119,68,30,5,22,11,16,20,1,26,8,46,28,45
11063700703,87,49,19,0,12,6,11,18,0,32,6,34,16,31
11063700704,56,38,16,1,12,2,10,9,1,19,2,27,19,25
11063700705,78,48,13,0,15,8,5,16,1,25,0,43,12,22
11063700706,9,7,2,0,1,0,3,0,0,4,0,5,3,4
11063700707,5,5,0,0,0,3,1,0,0,0,3,0,0,2
11063700708,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063700801,135,86,29,5,31,7,18,22,1,39,5,60,38,54
11063700802,226,145,45,5,41,18,31,26,5,78,15,93,47,79
11063700803,95,65,15,2,7,8,6,20,0,34,4,47,16,30
11063700804,116,70,24,5,28,8,12,13,0,27,3,55,26,36
11063800101,75,56,14,4,17,5,14,21,0,5,5,30,17,35
11063800102,85,47,32,5,31,5,14,14,4,11,2,31,32,48
11063800103,3,2,1,0,2,1,0,0,0,0,0,0,2,3
11063800104,97,63,23,5,33,13,16,10,3,6,10,36,30,43
11063800105,22,15,7,1,8,0,4,1,0,6,5,6,7,11
11063800106,40,24,14,3,17,2,6,5,1,3,2,17,15,19
11063800201,101,67,11,0,12,7,13,14,1,46,4,52,13,27
11063800202,209,134,49,5,65,22,28,24,5,44,15,85,58,85
11063800203,41,29,9,2,10,4,10,10,2,1,2,21,11,15
11063800301,40,24,11,4,13,3,10,1,0,1,1,12,13,20
11063800302,5,4,1,0,4,0,0,1,0,0,1,1,2,3
11063800303,32,25,6,2,8,5,4,3,2,7,4,14,6,13
11063800304,51,38,9,0,13,1,7,6,0,4,3,21,11,22
11063800305,63,45,9,0,19,8,5,8,1,11,9,28,13,17
11063800306,143,89,39,7,42,14,21,25,1,18,10,54,44,64
11063800307,43,22,6,0,5,8,9,2,2,6,0,14,6,19
11063800401,9,8,0,0,0,1,0,3,0,4,1,7,0,0
11063800402,47,28,12,3,15,3,5,5,0,12,2,21,14,19
11063800403,20,9,11,2,10,4,1,1,0,0,1,7,10,12
11063800404,47,33,8,2,11,7,6,7,0,10,0,20,12,22
11063800405,32,9,22,2,14,3,3,2,0,6,0,10,21,21
11063800406,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063800407,30,1,28,1,19,1,1,4,0,4,0,0,30,30
11063800408,61,39,16,2,9,3,6,11,0,26,3,29,16,25
11063800409,45,26,13,1,13,4,4,5,0,14,2,16,13,22
11063900101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063900102,189,100,75,0,26,11,27,27,1,81,7,76,70,95
11063900103,180,121,23,0,6,7,14,28,1,109,6,93,20,60
11063900201,270,195,13,0,13,19,34,50,2,112,11,155,18,54
11063900202,444,299,26,1,28,16,37,67,5,224,6,237,36,107
11063900301,325,187,71,1,51,23,36,51,3,123,12,136,67,124
11063900302,152,112,5,0,1,7,7,22,0,87,7,96,7,18
11063900401,534,325,136,3,66,25,90,97,6,200,20,232,141,226
11063900501,74,44,17,7,22,7,12,8,0,7,1,34,20,28
11063900502,87,47,21,8,27,8,23,10,1,2,9,26,26,39
11063900503,119,80,12,7,38,21,22,9,0,6,6,60,19,34
11063900504,62,40,10,7,16,6,13,8,1,3,4,32,10,18
11063900505,56,28,22,8,20,3,10,3,1,2,1,19,24,32
11063900506,599,403,50,2,26,36,49,89,3,310,14,313,59,148
11063900601,196,86,80,2,24,4,23,33,1,90,7,64,76,103
11063900602,150,84,52,1,20,8,19,26,0,65,3,67,53,71
11063900603,99,62,26,1,7,6,15,12,2,49,3,43,31,44
11063900604,96,56,25,2,13,7,12,9,2,44,5,37,30,43
11063900701,361,201,36,0,16,29,30,41,3,179,3,174,36,88
11063900702,214,132,66,18,84,26,24,26,1,15,10,85,89,104
11063900703,563,383,41,2,47,42,60,88,9,248,9,311,50,125
11063900801,82,36,37,2,22,5,8,14,0,23,3,23,40,49
11063900802,82,36,38,1,18,9,10,18,0,23,3,26,37,50
11063900803,74,35,33,0,14,5,15,11,0,22,6,24,29,39
11063900804,80,31,36,1,17,6,18,16,0,17,1,25,35,47
11063900901,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063900902,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063900903,416,285,52,1,25,21,49,77,4,208,10,208,63,145
11063900904,608,374,17,0,23,43,36,57,1,318,8,325,17,92
11063900905,116,86,3,0,3,5,4,13,0,73,1,75,4,13
11063901001,244,135,69,0,30,12,27,42,1,112,6,109,73,96
11063901002,84,44,27,2,7,5,10,16,0,37,0,28,31,44
11063901003,109,56,37,0,11,6,12,13,1,56,3,44,38,48
11063901101,396,235,112,0,39,17,35,72,6,193,11,179,116,166
11063901102,127,75,37,0,8,6,10,15,2,73,2,57,42,54
11063901201,364,248,36,1,19,21,44,56,5,184,13,184,47,111
11063901202,171,97,52,2,16,7,30,36,1,64,5,69,55,80
11063901301,414,247,44,0,18,22,30,55,4,213,5,218,38,87
11063901302,725,475,91,2,45,41,72,109,4,358,9,366,111,214
11063901401,338,169,133,2,48,20,44,67,2,134,6,126,128,186
11063901501,488,352,63,4,45,37,44,94,5,196,10,277,80,132
11063901601,215,178,2,0,2,7,15,36,6,120,5,151,5,27
11063901602,387,241,67,39,106,69,59,43,1,23,34,149,82,139
11063901603,294,195,21,0,19,8,18,40,2,153,7,166,21,55
11063901701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063901702,290,135,120,1,26,13,33,40,6,149,5,107,110,152
11063901703,165,86,59,1,12,7,16,33,0,86,6,66,53,77
11063901801,683,451,72,3,50,44,61,104,1,336,19,352,77,183
11063901901,226,132,23,0,13,16,19,31,1,117,2,115,24,56
11063901902,342,224,29,2,15,21,33,47,2,182,8,171,32,90
11063902001,181,83,74,0,9,7,22,30,1,96,5,64,71,93
11063902002,213,119,67,1,17,9,31,33,3,101,6,90,67,93
11063902003,225,122,74,0,8,9,23,34,2,129,5,94,74,102
11063902101,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063902102,528,342,15,1,24,23,28,55,3,291,11,287,18,88
11063902103,320,193,61,0,27,17,27,40,3,174,4,140,68,121
11063902201,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063902202,32,12,15,4,16,3,5,1,0,0,2,10,14,16
11063902203,433,300,29,0,11,19,45,66,2,241,12,221,40,128
11063902204,30,18,6,3,6,4,6,5,0,1,1,14,6,12
11063902301,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063902302,436,253,21,0,33,42,38,69,1,205,6,195,24,123
11063902401,312,194,72,1,25,13,44,53,4,152,11,143,77,124
11063902501,782,486,162,4,55,50,92,141,9,387,23,335,194,342
11063902502,247,172,20,0,12,17,17,38,2,129,8,130,30,58
11063902601,613,364,142,9,57,41,62,131,7,252,20,261,153,252
11063902701,330,159,129,3,40,16,31,64,2,150,9,125,122,162
11063902702,288,153,89,0,18,16,30,49,3,150,10,116,83,127
11063902801,22,13,2,0,1,0,1,3,1,12,0,12,2,5
11063902802,101,67,26,0,0,4,9,19,0,64,1,53,28,40
11063902901,37,20,8,1,4,1,5,3,0,18,0,18,6,11
11063903001,710,386,217,2,77,30,67,125,8,336,22,291,225,305
11063903101,105,66,22,2,17,12,12,13,0,40,6,45,25,43
11063903102,95,63,11,0,6,8,3,16,0,53,0,52,13,29
11063903103,162,95,59,3,47,8,21,19,3,47,8,72,62,74
11063903104,253,154,41,1,12,16,21,29,1,137,6,118,32,76
11063903201,125,89,5,0,2,7,14,22,1,73,1,68,6,39
11063903301,752,414,245,2,92,38,106,164,4,283,29,299,262,348
11063903401,625,309,217,4,43,32,74,111,3,312,13,243,197,298
11063903501,600,349,194,11,115,49,94,91,5,183,21,265,208,262
11063903601,471,283,129,8,98,33,69,80,5,139,18,204,143,206
11063903701,583,300,214,3,96,38,87,90,5,214,17,239,208,272
11063903801,180,89,70,1,47,12,29,25,0,48,6,72,68,87
11063903802,287,178,64,2,41,20,34,48,2,125,12,128,67,119
11063903901,164,90,54,4,18,8,43,31,1,54,2,69,66,84
11063903902,87,46,30,1,22,9,13,10,0,24,4,35,32,39
11063903903,67,41,23,4,23,8,9,12,0,8,3,28,27,33
11063904001,2,2,0,0,1,1,0,0,0,0,0,2,0,0
11063904002,195,99,71,8,52,12,17,38,3,42,5,77,74,95
11063904003,288,167,91,2,21,25,59,51,4,113,13,120,89,131
11063904004,255,145,76,5,50,17,35,67,1,55,6,115,77,107
11063904101,325,186,98,2,15,18,46,58,9,145,10,145,104,138
11063904102,94,57,29,0,16,6,33,18,0,16,8,21,29,59
11063904201,304,167,110,7,78,24,63,50,3,53,13,115,121,157
11063904301,269,172,44,2,18,9,26,36,1,151,6,128,40,98
11063904302,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063904303,35,26,3,0,2,0,5,5,2,19,2,17,5,12
11063904304,484,306,86,0,24,27,49,71,8,257,11,235,83,167
11063904401,424,241,143,8,97,42,56,81,3,109,22,165,160,211
11063904501,437,245,149,6,92,45,46,77,3,136,12,170,174,219
11063904601,607,321,212,2,115,47,79,109,4,200,26,234,222,285
11063904701,304,159,117,3,48,31,55,60,4,81,18,115,112,146
11063904702,27,14,9,1,6,3,1,6,0,7,1,11,9,11
11063904801,405,206,148,3,48,30,63,74,7,144,10,149,148,200
11063904901,397,213,147,4,79,34,60,69,6,108,20,149,147,200
11063905001,515,268,191,10,102,40,85,95,1,142,17,193,209,257
11063905101,471,263,160,2,77,30,61,101,4,160,16,185,171,234
11063905201,132,60,59,3,35,14,23,19,0,30,1,41,61,80
11063905202,284,157,100,2,52,18,42,69,3,76,8,126,106,126
11063905301,345,163,140,9,79,27,60,50,2,90,14,121,138,182
11063905401,485,247,187,9,95,41,77,84,5,127,27,182,181,229
11063905402,161,74,73,2,24,12,24,25,1,57,5,52,83,90
11063905501,159,65,43,1,37,33,17,27,3,19,7,49,41,87
11063905601,289,139,122,8,71,22,49,54,0,61,11,103,117,153
11063905602,75,40,29,0,13,5,17,14,2,20,6,22,30,43
11063905603,51,21,24,0,14,7,12,9,1,7,1,11,22,37
11063905701,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11063905702,167,92,52,0,22,10,19,28,1,70,8,64,58,76
11063905703,237,124,69,2,23,17,32,33,4,97,8,93,63,103
11063905801,317,171,102,14,78,32,51,39,1,69,16,125,114,139
11063905802,216,106,77,11,74,30,37,25,0,5,13,66,89,108
11063905901,91,43,38,1,20,12,14,16,0,18,7,29,41,48
11063905902,112,26,84,13,39,9,15,17,0,8,1,15,83,94
11063905903,110,62,33,11,36,18,13,12,1,6,5,38,38,56
11063905904,236,150,43,9,57,34,45,35,3,29,16,96,51,91
11063905905,102,65,8,5,23,30,19,8,0,2,16,37,10,32
11063905906,75,51,9,3,23,11,17,7,1,3,8,30,13,25
11063906001,174,111,33,7,53,30,36,16,2,8,13,61,45,78
11063906002,54,30,16,1,18,4,10,10,0,2,4,17,21,26
11063906003,220,154,38,12,65,25,41,36,3,24,16,101,52,83
11063906004,57,31,9,2,4,4,6,8,0,25,1,25,6,15
11063906005,137,80,36,5,35,16,34,21,1,11,3,54,33,62
